관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
10100-0018-0058,제1종근린생활시설,182.73,0,1,,202509,1917
10100-0018-0058,제1종근린생활시설,182.73,0,1,,202510,1181
10100-0018-0058,제1종근린생활시설,182.73,0,1,,202511,935
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202501,1098
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202502,1305
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202503,1061
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202504,873
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202505,925
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202506,931
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202507,1151
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202508,1338
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202509,1326
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202510,991
10100-0018-0062,제1종근린생활시설,196.6,0,1,,202511,934
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202501,403
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202502,522
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202503,469
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202504,449
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202505,502
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202506,654
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202507,978
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202508,1064
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202509,1087
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202510,633
10100-0018-0076,제1종근린생활시설,141.88,0,1,,202511,478
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202501,918
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202502,945
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202503,822
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202504,929
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202505,963
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202506,1153
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202507,1766
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202508,1998
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202509,1930
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202510,1133
10100-0018-0077,제2종근린생활시설,222.46,0,1,19990802,202511,957
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202501,974
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202502,1190
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202503,913
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202504,637
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202505,500
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202506,505
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202507,1251
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202508,1157
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202509,740
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202510,440
10100-0018-0083,제2종근린생활시설,364.615,0,1,,202511,535
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202501,1473
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202502,1407
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202503,1333
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202504,1000
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202505,841
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202506,701
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202507,993
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202508,1145
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202509,1065
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202510,623
10100-0018-0095,제1종근린생활시설,39.5,0,0,19930128,202511,721
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202501,985
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202502,974
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202503,831
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202504,799
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202505,684
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202506,659
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202507,861
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202508,971
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202509,931
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202510,593
10100-0018-0097,제2종근린생활시설,183.34,0,1,20021212,202511,723
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202501,3881
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202502,3665
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202503,2839
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202504,2626
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202505,2273
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202506,2592
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202507,3490
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202508,3658
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202509,3742
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202510,2712
10100-0018-0099,제2종근린생활시설,650.07,0,0,19920713,202511,2869
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202501,986
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202502,1013
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202503,970
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202504,772
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202505,506
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202506,513
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202507,706
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202508,823
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202509,904
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202510,441
10100-0018-0101,제1종근린생활시설,391.699,0,1,,202511,681
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202501,1035
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202502,1143
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202503,1344
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202504,857
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202505,511
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202506,601
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202507,1057
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202508,1497
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202509,1613
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202510,866
10100-0018-0108,제2종근린생활시설,99.9,0,0,20080530,202511,500
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202501,3018
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202502,3426
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202503,3326
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202504,3398
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202505,3377
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202506,3700
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202507,4694
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202508,5737
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202509,4898
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202510,957
10100-0018-0110,제1종근린생활시설,363.2,0,1,,202511,1653
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202501,2542
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202502,2515
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202503,2533
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202504,1798
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202505,1123
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202506,1054
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202507,1410
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202508,1873
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202509,1974
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202510,1268
10100-0018-0118,제1종근린생활시설,376.1,0,1,,202511,1076
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202501,1120
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202502,1166
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202503,1168
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202504,838
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202505,643
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202506,765
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202507,915
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202508,1032
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202509,1240
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202510,1938
10100-0018-0119,제2종근린생활시설,46.44,0,0,19960726,202511,1876
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202501,1395
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202502,1585
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202503,1139
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202504,799
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202505,615
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202506,708
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202507,1202
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202508,1469
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202509,1364
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202510,711
10100-0018-0141,제1종근린생활시설,388.63,0,1,19960329,202511,769
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202501,2269
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202502,2223
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202503,1858
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202504,1447
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202505,1096
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202506,1401
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202507,1990
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202508,2120
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202509,1884
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202510,1227
10100-0018-0165,제2종근린생활시설,134.55,0,0,,202511,1227
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202501,4230
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202502,4015
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202503,3545
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202504,3826
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202505,3517
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202506,4017
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202507,5107
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202508,6135
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202509,6034
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202510,3757
10100-0018-0167,제1종근린생활시설,485.3,0,1,,202511,3461
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202501,1545
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202502,1493
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202503,1089
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202504,953
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202505,785
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202506,860
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202507,1119
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202508,1189
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202509,1523
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202510,672
10100-0018-0187,제1종근린생활시설,898.7,0,0,,202511,820
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202501,4189
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202502,4165
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202503,3464
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202504,2746
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202505,1967
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202506,2138
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202507,2899
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202508,3311
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202509,3278
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202510,2151
10100-0018-0188,제2종근린생활시설,904.13,0,1,,202511,2281
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202501,1468
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202502,1452
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202503,1195
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202504,964
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202505,857
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202506,848
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202507,1041
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202508,1114
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202509,1156
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202510,859
10100-0018-0190,제1종근린생활시설,162.65,0,0,19931115,202511,948
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202501,167
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202502,165
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202503,154
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202504,178
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202505,197
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202506,203
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202507,194
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202508,198
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202509,179
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202510,167
10100-0018-0192,제1종근린생활시설,147,0,0,20061123,202511,179
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202501,1749
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202502,2210
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202503,2006
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202504,1673
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202505,1190
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202506,1461
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202507,2292
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202508,2465
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202509,2439
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202510,1453
10100-0018-0196,제1종근린생활시설,457.34,0,1,,202511,1511
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202501,5106
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202502,4734
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202503,3243
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202504,3291
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202505,3382
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202506,4577
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202507,7059
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202508,7904
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202509,7215
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202510,4567
10100-0018-0197,제1종근린생활시설,494.59,0,1,20040322,202511,3448
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202501,2536
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202502,2176
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202503,2243
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202504,2006
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202505,1465
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202506,1606
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202507,2514
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202508,2595
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202509,3551
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202510,2043
10100-0018-0198,제2종근린생활시설,494.25,0,0,20220310,202511,1793
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202501,1759
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202502,1966
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202503,1676
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202504,1009
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202505,597
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202506,482
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202507,657
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202508,987
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202509,1077
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202510,638
10100-0018-0200,제1종근린생활시설,490.04,0,1,,202511,675
